Company,Target Variable,Source Feature,Lag,F_stat,p_value_perm,B_valid,block,T,p_value_perm_bh,significant_perm_bh,Flag
ALLEGRO,volatility_gk,tweet_volume,2,0.1281547187626182,0.8129675810473815,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,view_count_Negative,1,0.1251809658096868,0.6957605985037406,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,view_count_Neutral,1,3.2457752215185502,0.0498753117206982,400,10,250,0.9164588528678292,False,False
ALLEGRO,volatility_gk,view_count_Positive,1,6.441759674875252e-05,1.0,400,10,250,1.0,False,False
ALLEGRO,volatility_gk,retweet_count_Negative,1,0.1572445645495011,0.6583541147132169,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,retweet_count_Neutral,2,0.0492935730743507,0.940149625935162,400,10,250,1.0,False,False
ALLEGRO,volatility_gk,retweet_count_Positive,1,0.1875816367070933,0.5785536159600998,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,total_views,1,0.4147897645652837,0.4937655860349127,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,total_retweet_count,1,0.0474425097076339,0.7955112219451371,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,abnormal_tweet_volume,1,0.3895450030768016,0.5236907730673317,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,tweet_volume_ratio,2,0.1641058666603679,0.7830423940149626,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,Negative,2,0.1683921101893386,0.7506234413965087,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,Neutral,2,0.1389062380033543,0.8229426433915212,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,Positive,2,0.2569056966145643,0.7182044887780549,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,sentiment_score,2,0.2321738760960253,0.6633416458852868,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,sentiment_polarity,1,3.244337840632025,0.0523690773067331,400,10,250,0.9164588528678292,False,False
ALLEGRO,volatility_gk,view_weighted_polarity,1,0.0579087638162329,0.8254364089775561,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,sentiment_intensity,1,0.0007949787986735,0.9800498753117208,400,10,250,1.0,False,False
ALLEGRO,volatility_gk,sentiment_divergence,1,0.000116968286938,0.9875311720698254,400,10,250,1.0,False,False
ALLEGRO,volatility_gk,positive_view_share,1,0.084289504572011,0.7880299251870324,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,negative_view_share,1,0.319847493185339,0.5810473815461347,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,sentiment_momentum,6,0.6412103040096669,0.456359102244389,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,retweet_virality,1,0.067333578031402,0.770573566084788,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_total_views,1,0.4602026945839106,0.4663341645885286,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_total_retweet_count,1,0.0989709397293419,0.7655860349127181,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_tweet_volume,2,0.4970146534990276,0.5361596009975063,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_Positive,1,1.163636469999488,0.3216957605985037,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_Neutral,2,0.2948029413415975,0.655860349127182,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_Negative,1,0.3173685843577761,0.5486284289276808,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_view_count_Positive,1,1.3068328181437323,0.2518703241895262,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_view_count_Neutral,1,0.1265665298182441,0.7281795511221946,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_view_count_Negative,1,0.891759165727065,0.3566084788029925,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_retweet_count_Positive,1,0.3449936054569697,0.5586034912718204,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_retweet_count_Neutral,1,0.0434456935087418,0.830423940149626,400,10,250,0.9375754162979648,False,False
ALLEGRO,volatility_gk,log1p_retweet_count_Negative,1,0.1472069748407117,0.71571072319202,400,10,250,0.9375754162979648,False,False
ALLEGRO,Wolumen,tweet_volume,2,0.0226981835073083,0.945137157107232,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,view_count_Negative,2,0.050251832701998,0.9226932668329176,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,view_count_Neutral,2,0.4990209361632625,0.543640897755611,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,view_count_Positive,1,2.150137744989325,0.1221945137157107,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,retweet_count_Negative,2,0.0204641723377192,0.972568578553616,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,retweet_count_Neutral,2,0.0530600919206927,0.9077306733167082,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,retweet_count_Positive,1,0.5113987235388571,0.3591022443890274,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,total_views,2,0.305298417444736,0.6334164588528678,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,total_retweet_count,2,0.0427671317262134,0.9226932668329176,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,abnormal_tweet_volume,1,0.4736181384603816,0.4738154613466334,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,tweet_volume_ratio,2,0.1107365250448308,0.8753117206982544,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,Negative,2,0.0477401379377421,0.940149625935162,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,Neutral,2,0.0105481761529948,0.9875311720698254,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,Positive,1,0.0002189225921319,0.9975062344139652,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,sentiment_score,2,0.0527854297351448,0.9201995012468828,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,sentiment_polarity,1,1.0728624085851195,0.2718204488778055,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,view_weighted_polarity,1,0.0422647543578882,0.830423940149626,400,10,250,0.9975062344139652,False,False
