Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-07-17,14146.6,14392.1,14038.6,14274.3,1845.7340425956
2023-07-18,14235,14313.5,13979.7,14195.7,1095.0132978975
2023-07-19,14264.4,14264.4,13812.8,14156.4,1273.271276625
2023-07-20,14117.2,14117.2,13763.8,13803,2613.7712766558
2023-07-21,13803,13979.7,13763.8,13920.8,2877.5930851725
2023-07-24,13979.7,14284.1,13901.2,14185.9,1130.664893643
2023-07-25,14195.7,14195.7,13891.4,14058.3,1343.5558510947
2023-07-26,14117.2,14117.2,13508.5,13695,3347.1755319918
2023-07-27,13763.8,13861.9,13253.3,13469.2,6036.3244682238
2023-07-28,13351.4,13665.6,12919.5,13439.8,2190.026595795
2023-07-31,13498.7,13685.2,13371.1,13547.8,2034.1781915361
2023-08-01,13557.6,13596.9,13312.2,13567.4,1296.6994681149
2023-08-02,13410.3,13626.3,13253.3,13282.7,1681.7367021663
2023-08-03,13253.3,13272.9,12467.9,12733,5243.8404256524
2023-08-04,12850.8,13508.5,12811.5,13420.2,2346.8936170752
2023-08-07,13439.8,13439.8,13184.5,13341.6,1324.20212769
2023-08-08,13331.8,13410.3,12840.9,12870.4,2279.6648936694
2023-08-09,12968.6,13263.1,12840.9,13174.7,1839.6223404678
2023-08-10,13145.3,13469.2,13076.6,13400.5,1618.5824468457
2023-08-11,13292.5,13331.8,13056.9,13155.1,1000.2819149166
2023-08-14,13056.9,13096.2,12890,12939.1,746.6462766129
2023-08-16,12840.9,12978.4,12644.6,12880.2,1635.8989362078
2023-08-17,12880.2,12899.8,12585.7,12713.3,1777.4867021685
2023-08-18,12664.2,12772.2,12566.1,12713.3,695.7154255479
2023-08-21,12870.4,12880.2,12369.7,12585.7,1940.4654255765
2023-08-22,12693.7,12723.1,12418.8,12507.2,2367.2659575012
2023-08-23,12566.1,12585.7,12163.6,12291.2,2426.3457447366
2023-08-24,12409,12840.9,12369.7,12762.4,1169.3723404524
2023-08-25,12517,12674,12320.6,12438.4,1711.276595784
2023-08-28,12654.4,12958.7,12340.3,12899.8,982.9654255545
2023-08-29,12958.7,13007.8,12664.2,12811.5,1279.3829787528
2023-08-30,12811.5,13587,12752.6,13400.5,1232.526595773
2023-08-31,13380.9,13753.9,13302.3,13626.3,3845.2792554075
2023-09-01,13439.8,13920.8,13380.9,13852.1,1205.0239361979
2023-09-04,13753.9,14019,13292.5,13430,1114.3670213022
2023-09-05,13263.1,13842.3,13263.1,13744.1,1819.2500000418
2023-09-06,13744.1,13950.3,13538,13744.1,3245.3138298618
2023-09-07,13695,13744.1,12870.4,13155.1,4333.1968086102
2023-09-08,13351.4,13390.7,13056.9,13204.2,2351.9867021817
2023-09-11,13253.3,13322,13086.4,13194.4,2368.2845745225
2023-09-12,13341.6,13341.6,12772.2,13007.8,3281.9840426286
2023-09-13,12899.8,12968.6,12615.1,12791.9,3274.8537234795
2023-09-14,12752.6,12880.2,12625,12782,2111.5930851549
2023-09-15,12801.7,13037.3,12683.9,12762.4,6322.5558512091
2023-09-18,12801.7,12909.7,12693.7,12723.1,1432.1755319478
2023-09-19,12948.9,12948.9,12536.6,12683.9,1694.9787234432
2023-09-20,12683.9,13194.4,12634.8,13027.5,2273.5531915416
2023-09-21,12870.4,13184.5,12850.8,12850.8,1918.0558511079
2023-09-22,13253.3,13587,12988.2,13538,3217.8111702867
2023-09-25,13704.9,14195.7,13567.4,13704.9,3397.0877660355
2023-09-26,13655.8,13842.3,13331.8,13606.7,2443.6622340987
2023-09-27,13498.7,13812.8,12860.6,12880.2,4224.2047873311
2023-09-28,12890,12929.3,12517,12546.4,3745.4547873201
2023-09-29,12664.2,12929.3,12566.1,12762.4,4196.702127756
2023-10-02,12919.5,12919.5,12271.5,12271.5,3496.9122341229
2023-10-03,12143.9,12389.3,11839.6,12193,3101.6888298585
2023-10-04,12193,12369.7,11937.8,12045.7,2318.3723404788
2023-10-05,12045.7,12143.9,11741.4,11780.7,2037.2340426
2023-10-06,11908.3,12104.6,11643.2,11977,3231.0531915636
2023-10-09,11927.9,12526.8,11869,12320.6,1651.1781915273
2023-10-10,12350.1,12733,12242.1,12575.9,3948.1595745588
2023-10-11,12723.1,12791.9,12291.2,12399.2,2916.3005319819
2023-10-12,12399.2,12634.8,11937.8,12379.5,3922.6941490263
2023-10-13,12517,12546.4,11819.9,11859.2,6200.3218086531
2023-10-16,12281.4,12301,11898.5,12124.3,7380.8989363398
2023-10-17,11996.7,12693.7,11986.8,12566.1,4508.3989362738
2023-10-18,12526.8,12840.9,12418.8,12605.3,6109.6648937574
2023-10-19,12566.1,12772.2,12556.2,12733,6669.9042554724
2023-10-20,12595.5,12811.5,12350.1,12566.1,7017.2526597357
2023-10-23,12742.8,12742.8,12026.1,12026.1,4470.7101064857
2023-10-24,12045.7,12585.7,12045.7,12438.4,4119.2872341372
2023-10-25,12320.6,12467.9,12094.8,12448.3,3433.7579788023
2023-10-26,12281.4,12703.5,12222.5,12497.3,6000.6728724783
2023-10-27,12507.2,12703.5,12418.8,12575.9,2525.1515958027
2023-10-30,12674,13194.4,12536.6,13096.2,3901.303191579
2023-10-31,13223.8,13488.9,13076.6,13312.2,4423.8537235059
2023-11-02,13351.4,13626.3,13351.4,13498.7,5535.1648937442
2023-11-03,13498.7,13685.2,13322,13646,4593.962766063
2023-11-06,13724.5,13812.8,13646,13704.9,3468.3909575265
2023-11-07,13744.1,13744.1,13106,13302.3,4300.6010639286
2023-11-08,13174.7,13351.4,13115.8,13204.2,2296.9813830315
2023-11-09,13282.7,13881.6,13204.2,13881.6,4227.260638395
2023-11-10,13891.4,13891.4,13567.4,13695,2994.734042622
2023-11-13,13557.6,13753.9,13459.4,13479.1,1371.0585106698
2023-11-14,13587,14627.7,13567.4,14519.7,5311.0691490582
2023-11-15,14431.3,14627.7,14146.6,14617.9,4037.7978724332
2023-11-16,14559,15069.5,14559,14932,5199.0212767152
2023-11-17,14932,15049.8,14735.7,14971.3,3272.8164894369
2023-11-20,14951.6,15040,14549.1,14608,1569.6888298233
2023-11-21,14578.6,14706.2,13989.6,14303.7,3728.138297958
2023-11-22,14225.2,14853.5,14195.7,14833.8,2932.5984043227
2023-11-23,14774.9,15010.5,14549.1,14578.6,2229.7526596257
2023-11-24,14716,14784.8,14480.4,14725.8,3803.5159575342
2023-11-27,14725.8,14863.3,14519.7,14666.9,2908.1515958115
2023-11-28,14608,14725.8,14519.7,14696.4,2971.3058511321
2023-11-29,14568.8,14706.2,14254.6,14333.2,4915.8457447938
2023-11-30,14372.4,14951.6,14372.4,14608,6326.6303192943
2023-12-01,14666.9,15334.5,14666.9,15305.1,4903.6223405382
2023-12-04,15305.1,15462.1,15206.9,15314.9,1648.1223404634
2023-12-05,15305.1,16080.6,15305.1,16002.1,5158.2765958632
2023-12-06,16002.1,16139.5,15845,16011.9,2590.3430851659
2023-12-07,16011.9,16021.7,15638.9,15825.4,2687.1117021894
2023-12-08,15854.8,16061,15776.3,15962.8,2221.6037234553
2023-12-11,15972.6,16198.4,15943.2,16061,2108.537234091
2023-12-12,16178.8,16247.5,15913.7,16090.4,4136.6037234993
2023-12-13,15972.6,16620.6,15962.8,16424.2,3915.5638298772
2023-12-14,16021.7,16188.6,15530.9,15609.4,12366.010638582
2023-12-15,15815.6,16443.9,15589.8,15687.9,15236.473404605
2023-12-18,15727.2,15953,15727.2,15815.6,2932.5984043227
2023-12-19,15982.5,16463.5,15756.7,16227.9,3975.6622341339
2023-12-20,16198.4,16551.9,16198.4,16345.7,5098.1781916065
2023-12-21,16198.4,16512.6,16178.8,16365.3,4335.2340426528
2023-12-22,16257.3,16443.9,16198.4,16257.3,2835.8297872992
2023-12-27,16237.7,16414.4,16139.5,16296.6,1890.5531915328
2023-12-28,16296.6,16345.7,15854.8,15913.7,4590.9069149991
2023-12-29,15982.5,16031.5,15756.7,15894.1,1777.4867021685
2024-01-02,15894.1,15913.7,15334.5,15422.9,3236.1462766701
2024-01-03,15344.3,15403.2,14912.4,15246.2,4308.750000099
2024-01-04,15364,15658.5,15030.2,15138.2,4234.3909575441
2024-01-05,14912.4,14912.4,14647.3,14814.2,4060.2074469018
2024-01-08,14745.5,14833.8,14627.7,14725.8,4378.0159575474
2024-01-09,14873.1,15187.3,14814.2,15118.5,13530.289893928
2024-01-10,15314.9,15658.5,15128.4,15570.1,7279.0372342098
2024-01-11,15638.9,16041.4,15530.9,15707.6,5606.4680852352
2024-01-12,15835.2,16149.3,15629,15766.5,7328.9494682535
2024-01-15,15766.5,15903.9,15167.6,15216.7,2233.8271277109
2024-01-16,15069.5,15314.9,14824,15098.9,2620.9015958049
2024-01-17,14951.6,15010.5,14725.8,14882.9,5800.0053192822
2024-01-18,15040,15373.8,14725.8,14833.8,3660.9095745522
2024-01-19,15010.5,15226.5,14912.4,14932,4043.909574561
2024-01-22,15079.3,15167.6,14941.8,14981.1,4733.5132979811
2024-01-23,15069.5,15108.7,14745.5,14794.6,6369.4122341889
2024-01-24,14873.1,15187.3,14716,14853.5,8718.3430853067
2024-01-25,14853.5,14961.5,14666.9,14725.8,8052.1675533765
2024-01-26,14637.5,14902.6,14568.8,14716,9498.6037236225
2024-01-29,14716,14902.6,14333.2,14529.5,4808.8909575573
2024-01-30,14539.3,15197.1,14529.5,15187.3,5650.2686171511
2024-01-31,15049.8,15393.4,14941.8,15285.4,9409.9840427694
2024-02-01,15128.4,15678.1,15000.7,15491.6,6362.2819150398
2024-02-02,15462.1,15953,15422.9,15717.4,6228.8430852495
2024-02-05,15717.4,15825.4,15108.7,15256,5354.8696809741
2024-02-06,15216.7,15638.9,14971.3,15472,6553.7819150442
2024-02-07,15560.3,16080.6,15511.2,15933.4,11060.143617275
2024-02-08,16002.1,16169,15648.7,15815.6,10738.260638545
2024-02-09,15894.1,16021.7,15619.2,15766.5,1977.1356383433
2024-02-12,15854.8,16169,15658.5,16051.2,2191.0452128163
2024-02-13,16051.2,16061,15442.5,15707.6,7457.2952129373
2024-02-14,15668.3,15795.9,15246.2,15432.7,3872.7819149826
2024-02-15,15560.3,15599.6,15413.1,15570.1,2321.4281915427
2024-02-16,15609.4,15982.5,15609.4,15884.3,2390.6941489911
2024-02-19,15894.1,16669.7,15835.2,16640.2,10600.747340669
2024-02-20,16493,16954.4,16345.7,16816.9,5134.8484043733
2024-02-21,16934.7,17160.5,16551.9,16650,4342.3643618019
2024-02-22,17013.3,17887,16983.8,17788.8,10957.263298124
2024-02-23,17828.1,18161.9,17759.4,17867.4,6065.8643618415
2024-02-26,17818.3,18633.1,17720.1,18554.6,10803.452127908
2024-02-27,18603.7,18603.7,18181.5,18466.2,4851.6728724519
2024-02-28,18456.4,18456.4,17553.2,17896.8,6793.1569150497
2024-02-29,18142.2,18211,17435.4,17612.1,5021.781915009
2024-03-01,17788.8,17867.4,17337.2,17582.7,4241.5212766932
2024-03-04,17818.3,17995,17445.2,17553.2,8031.7952129505
2024-03-05,17376.5,17621.9,17229.2,17464.9,3662.9468085948
2024-03-06,17229.2,17484.5,17032.9,17278.3,5434.3218086355
2024-03-07,17032.9,17455,16934.7,17258.7,5259.1196809719
2024-03-08,17376.5,17474.7,16885.6,17337.2,5015.6702128812
2024-03-11,17180.2,17612.1,17111.4,17356.9,3176.0478724134
2024-03-12,17474.7,17720.1,17190,17671,7507.207446981
2024-03-13,17671,17867.4,17435.4,17700.5,5862.1409575815
2024-03-14,17631.7,17759.4,17131.1,17504.1,8352.65957466
2024-03-15,14038.6,15020.4,10710.6,11240.7,98305.710108642
2024-03-18,12173.4,15246.2,11584.3,13547.8,78227.750001797
2024-03-19,13911,14136.8,12860.6,13204.2,21382.80851113
2024-03-20,13263.1,13901.2,13263.1,13479.1,12138.859042832
2024-03-21,13901.2,13969.9,13547.8,13881.6,9451.7473406427
2024-03-22,13940.5,14274.3,13557.6,13626.3,9496.5664895799
2024-03-25,13646,13793.2,13272.9,13410.3,6650.5505320677
2024-03-26,13547.8,14185.9,13479.1,13842.3,9966.1489363992
2024-03-27,14117.2,14971.3,13920.8,14794.6,11119.223404511
2024-03-28,15020.4,15570.1,14873.1,15020.4,9538.3297874532
2024-04-02,15197.1,15452.3,14902.6,14902.6,4416.7234043568
2024-04-03,14971.3,15187.3,14676.8,14696.4,5560.6303192767
2024-04-04,14627.7,14981.1,14352.8,14922.2,5560.6303192767
2024-04-05,14755.3,14765.1,14500.1,14686.6,4859.8218086223
2024-04-08,14755.3,15118.5,14706.2,15059.6,3870.74468094
2024-04-09,15118.5,15246.2,14794.6,14833.8,3250.4069149683
2024-04-10,14990.9,15472,14922.2,15314.9,5804.0797873674
2024-04-11,15383.6,15511.2,15197.1,15501.4,2815.4574468732
2024-04-12,15530.9,15972.6,15530.9,15629,4597.0186171269
2024-04-15,15658.5,15894.1,15413.1,15540.7,3524.414893698
2024-04-16,15403.2,15589.8,14804.4,14951.6,4555.2553192536
2024-04-17,14922.2,15256,14814.2,14892.7,3664.9840426374
2024-04-18,14951.6,15314.9,14843.7,15305.1,3597.7553192316
2024-04-19,15118.5,15216.7,14981.1,15040,2848.0531915548
2024-04-22,15410,15970,15310,15970,3784
2024-04-23,16040,16100,15340,15350,4342
2024-04-24,15400,15560,15210,15210,4244
2024-04-25,15360,15400,14820,15050,4296
2024-04-26,15200,15650,15180,15550,2916
2024-04-29,15410,15860,15400,15840,3446
2024-04-30,15830,16040,15610,15730,3071
2024-05-02,15760,15880,15620,15700,2295
2024-05-06,15870,16560,15800,16530,5867
2024-05-07,16400,16620,16210,16350,2644
2024-05-08,16420,16620,16400,16610,2938
2024-05-09,16650,17190,16650,17190,4072
2024-05-10,17260,17390,16930,16960,3491
2024-05-13,17000,17400,16860,17260,1601
2024-05-14,17300,17400,17050,17400,2231
2024-05-15,17430,17880,17400,17800,3304
