Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-12-19,24.8066,26.1183,24.8066,26.069,378930.08712325
2022-12-20,26.069,26.3642,25.6919,25.9215,160164.56489596
2022-12-21,25.8231,26.3314,25.6592,26.2986,165473.29441941
2022-12-22,26.479,26.479,25.8231,25.8724,134921.2632512
2022-12-23,25.774,25.9215,25.2493,25.5772,288686.56457181
2022-12-27,25.5608,26.2002,25.2493,25.4133,232084.91966901
2022-12-28,25.4296,25.774,24.7902,25.1673,394151.21005373
2022-12-29,25.1673,26.233,25.0033,26.0199,217934.8134025
2022-12-30,26.0199,26.315,25.4296,25.4296,174986.80121013
2023-01-02,25.7575,26.1018,25.2656,25.7412,115485.60435945
2023-01-03,25.7575,25.8231,25.364,25.4788,171218.72549831
2023-01-04,25.4788,26.1346,25.4788,26.1183,189861.49050443
2023-01-05,26.1511,26.4625,25.8559,26.2002,245009.09000467
2023-01-09,26.2494,27.0364,26.233,26.9544,335986.95427788
2023-01-10,26.9544,27.7743,26.7413,27.5119,305417.84539521
2023-01-11,27.5119,27.6103,26.9708,27.0856,264544.77550969
2023-01-12,27.3643,27.6103,27.1019,27.1019,139517.60811433
2023-01-13,27.1347,27.3807,27.0528,27.1019,135801.98538262
2023-01-16,27.0528,27.2824,26.2658,26.8888,178469.43512315
2023-01-17,26.8888,27.1675,26.6921,26.8725,117167.75923372
2023-01-18,26.9708,27.2168,26.6102,26.8069,213867.87768762
2023-01-19,26.8069,27.3643,26.5609,26.938,446668.84152719
2023-01-20,27.1019,27.3152,26.856,26.9053,184345.38873399
2023-01-23,27.0528,27.184,26.856,26.9708,117856.96699583
2023-01-24,27.0528,27.3315,26.5609,26.6757,200426.49657118
2023-01-25,27.2168,27.2168,26.6102,26.8397,167920.28693412
2023-01-26,26.8397,27.2168,26.4134,26.5937,224779.31739055
2023-01-27,26.7249,26.8069,26.2986,26.5609,170033.04418011
2023-01-30,26.5446,26.5446,26.1674,26.3642,148792.02690263
2023-01-31,26.2986,27.2331,26.069,27.1675,262080.70528053
2023-02-01,27.1675,27.1675,26.5609,26.5609,355793.44354075
2023-02-02,24.0196,25.7575,23.2326,25.7412,2968159.226056
2023-02-03,25.9051,26.315,25.7412,26.233,408154.93591058
2023-02-06,26.0035,26.1183,24.8394,25.2165,620916.42166858
2023-02-07,25.1673,26.2986,25.1673,26.233,406656.97638513
2023-02-08,26.233,26.4462,25.6919,25.7575,222810.50088071
2023-02-09,25.6919,26.4297,25.6919,26.4297,183487.84350076
2023-02-10,26.3642,26.5609,25.6919,25.9871,221367.43400887
2023-02-13,26.233,26.5281,25.7412,26.233,234800.27626808
2023-02-14,26.4625,26.479,25.9871,26.3642,136565.60318631
2023-02-15,26.233,26.5446,26.0855,26.3642,121399.37290946
2023-02-16,26.479,27.0528,26.315,27.0528,146946.41390424
2023-02-17,27.0364,28.0365,27.0364,28.0201,326995.53761491
2023-02-20,28.0365,28.8235,27.725,28.8072,273240.99167986
2023-02-21,28.8399,28.9383,27.7415,27.7415,245810.52274754
2023-02-22,27.7087,27.8726,26.7741,27.1675,258190.64589398
2023-02-23,27.2659,27.7578,26.9708,27.1184,186689.91496194
2023-02-24,27.1347,27.3971,26.7413,26.8233,125297.97115322
2023-02-27,26.8069,27.4955,26.7085,27.2331,155060.76794604
2023-02-28,27.1675,27.3971,26.9544,27.2824,119640.36832011
2023-03-01,27.0692,28.6104,27.0364,27.5775,378076.20140027
2023-03-02,27.4627,27.889,27.184,27.6594,99669.201096379
2023-03-03,27.5447,28.9219,27.5447,28.5776,226509.04589796
2023-03-06,28.6924,28.6924,28.2497,28.6924,148762.7508207
2023-03-07,28.6924,28.8891,28.2988,28.7088,163060.45733361
2023-03-08,28.7251,30.25,28.4628,29.6434,513546.39118768
2023-03-09,29.7417,29.8892,28.8727,28.9383,211551.40770485
2023-03-10,28.9383,29.5613,28.7088,29.3318,223912.01346336
2023-03-13,29.381,29.6269,27.9546,28.7907,473111.24269436
2023-03-14,28.7907,29.0531,27.9381,28.2988,213331.14951889
2023-03-15,28.6268,28.6432,27.5447,27.725,195631.31831828
2023-03-16,27.7906,28.1677,26.3314,27.2331,376479.4350983
2023-03-17,27.561,27.7906,26.5446,26.9708,191724.18121728
2023-03-20,27.0528,27.6594,26.069,27.4135,212555.33334773
2023-03-21,27.6266,28.5612,27.3152,28.3809,340173.43399397
2023-03-22,28.4628,29.2334,28.1185,28.6104,255119.09696475
2023-03-23,28.6268,29.2334,27.184,27.2168,439049.74120472
2023-03-24,27.2168,27.5775,26.3969,27.561,270057.2177699
2023-03-27,27.3807,27.725,26.7741,26.9216,132464.51204251
2023-03-28,26.9544,27.4463,26.8069,27.2987,283100.93210678
2023-03-29,27.3807,27.3807,25.8724,25.9871,356704.66159084
2023-03-30,25.9871,26.6265,25.9543,26.069,245701.95727704
2023-03-31,26.069,26.4953,25.4952,25.9871,286404.25001796
2023-04-03,25.9871,26.5118,25.8231,26.479,263745.78244033
2023-04-04,26.479,27.2168,26.2658,27.2168,187373.02354033
2023-04-05,27.2659,27.7578,26.6429,27.0036,677148.456037
2023-04-06,27.0528,27.2496,26.5774,26.6757,195123.86623148
2023-04-11,26.9708,27.2659,26.6921,27.02,539539.89243191
2023-04-12,27.2331,29.0366,27.1347,29.0366,752977.16774781
2023-04-13,29.0203,29.922,28.7088,29.8073,664234.04439532
2023-04-14,29.84,30.0532,29.5122,29.7417,236198.20918028
2023-04-17,29.7417,29.7417,28.8235,29.1843,229468.36984645
2023-04-18,29.217,29.7089,29.1022,29.4138,137989.1526702
2023-04-19,29.4794,30.9878,29.2006,30.955,522646.37332114
2023-04-20,30.9713,30.9713,29.6925,29.8565,234034.2187909
2023-04-21,30.086,30.1516,28.9219,29.3482,337438.56000694
2023-04-24,29.135,29.3482,28.594,28.7416,168265.50073354
2023-04-25,28.9547,29.4138,28.5448,29.1187,155180.31194725
2023-04-26,29.1022,29.2662,28.594,28.9055,192456.08326555
2023-04-27,31.7911,33.7094,30.9878,32.7421,1907074.4728856
2023-04-28,32.7093,33.4307,32.3158,32.7913,376303.77860671
2023-05-02,32.7913,32.8897,32.1847,32.1847,147319.68394886
2023-05-04,32.2175,34.021,32.2175,33.8898,576840.06048514
2023-05-05,34.2669,35.2998,33.6274,34.9227,536421.98970629
2023-05-08,35.0047,35.972,35.0047,35.4474,486439.17899333
2023-05-09,35.3982,35.3982,34.8735,35.0047,216713.75681864
2023-05-10,31.7256,32.5945,31.4304,31.5616,2581594.1807326
2023-05-11,31.7256,32.2175,31.496,31.8075,597619.97947221
2023-05-12,31.7256,31.9223,30.6435,31.1517,398065.66617522
2023-05-15,31.1517,31.6764,30.7582,30.9878,278443.5954063
2023-05-16,30.7418,31.7747,30.6926,31.4469,509673.40951559
2023-05-17,31.5125,32.5454,31.2337,32.0698,354557.74891592
2023-05-18,32.3322,32.5454,31.8895,32.0207,306743.80793933
2023-05-19,32.0863,32.6273,31.9551,32.447,239209.9861089
2023-05-22,32.5126,33.1192,32.1682,32.988,398591.41581322
2023-05-23,33.1028,34.0045,32.5782,33.3323,648285.89876356
2023-05-24,33.2995,33.3651,32.5782,32.7585,392288.51934088
2023-05-25,32.8569,33.857,32.6437,33.7914,371336.60337247
2023-05-26,33.693,34.4145,33.5291,34.3652,372816.26534672
2023-05-29,34.4145,34.5457,33.8898,34.1849,137854.97062802
2023-05-30,34.2177,34.398,33.7258,34.0045,181647.10984938
2023-05-31,33.9882,34.2997,33.3488,33.775,627413.2721837
2023-06-01,33.6111,34.4308,33.5947,34.4308,238780.60357391
2023-06-02,34.3489,34.6767,34.0538,34.3489,257501.43813186
2023-06-05,34.4308,34.6276,34.2341,34.4308,300029.82648322
2023-06-06,34.4308,34.4308,33.3816,33.6111,733226.7909753
2023-06-07,33.6111,34.0373,33.6111,33.9226,141512.04119586
2023-06-09,34.021,34.4801,34.021,34.3652,201457.25862249
2023-06-12,34.2833,34.3161,33.4471,33.4471,237514.41303041
2023-06-13,33.6274,33.8406,33.3488,33.3651,132393.76151119
2023-06-14,33.4963,33.5947,32.1847,32.3814,778948.71193059
2023-06-15,32.3814,33.1848,32.1354,33.1848,320233.98252565
2023-06-16,33.2011,33.775,33.2011,33.7258,410864.19332592
2023-06-19,33.7258,33.8242,33.2176,33.2832,108721.60959671
2023-06-20,33.316,33.5947,33.2667,33.3651,80615.35110647
2023-06-21,33.5291,34.0866,33.2339,33.9389,351583.78692646
2023-06-22,33.9389,34.021,33.2011,33.2339,157810.27997403
2023-06-23,33.2339,33.9389,33.0864,33.775,224889.10269779
2023-06-26,33.775,33.9226,33.5127,33.6274,96215.843265301
2023-06-27,33.9882,33.9882,33.4471,33.5947,109274.19564315
2023-06-28,33.5947,33.775,33.3816,33.7258,90616.792596052
2023-06-29,33.7258,34.5129,33.6439,34.5129,207330.77255984
2023-06-30,34.5129,35.4802,34.0373,34.0373,461366.65449315
2023-07-03,34.4308,35.0867,34.2833,34.4308,273849.69021667
2023-07-04,34.4308,34.7588,34.3817,34.726,481729.38931272
2023-07-05,34.7095,34.726,34.0701,34.0866,372793.08844852
2023-07-06,34.0538,34.3652,33.3323,33.857,699086.00009708
2023-07-07,34.8233,36.3842,34.656,36.2355,978722.71336198
2023-07-10,36.2355,36.6815,35.6409,35.8453,316817.25227579
2023-07-11,35.8453,36.0311,34.8419,35.1578,336374.55045184
2023-07-12,35.1206,35.771,35.0463,35.6781,135246.82674608
2023-07-13,35.7338,36.1426,35.3807,35.771,240774.00820376
2023-07-14,35.8639,37.462,35.6409,37.4434,601297.31762188
2023-07-17,37.4434,37.4434,36.6443,36.7187,130068.78692851
2023-07-18,36.7187,37.239,36.1798,36.9417,259120.47811235
2023-07-19,36.6072,38.1867,36.5886,38.1123,279883.22309691
2023-07-20,38.0752,38.6884,37.8894,38.3911,280488.09908474
2023-07-21,38.2238,39.0229,38.0194,38.5212,284361.67324883
2023-07-24,38.5026,38.5212,37.0717,37.1832,322378.45197177
2023-07-25,37.2576,38.2238,37.2204,38.0752,217521.80030131
2023-07-26,38.0752,38.1495,37.0531,37.3319,320091.33191101
2023-07-27,35.2135,36.0125,34.6746,35.5294,1438857.9045418
2023-07-28,35.7152,36.8673,35.5851,36.57,427052.13403737
2023-07-31,36.7001,36.8487,35.7338,36.3656,292833.16595389
2023-08-01,36.4399,36.6072,35.9568,36.3842,183840.32492178
2023-08-02,36.3284,36.6443,36.0869,36.4213,188543.7200585
2023-08-03,36.5143,36.6815,36.2355,36.57,175984.47112248
2023-08-04,36.5328,37.016,36.347,36.6072,173419.66777905
2023-08-07,36.8116,36.8116,35.6037,35.6409,185169.54528651
2023-08-08,35.6409,36.1055,35.2321,35.6037,265359.74163812
2023-08-09,35.7338,35.8081,34.8419,34.9348,205330.6431586
2023-08-10,35.102,35.3064,34.8604,34.9162,156069.84407105
2023-08-11,35.0091,35.3993,34.7861,35.3064,106552.8875367
2023-08-14,35.3064,35.4922,34.9533,35.2507,121278.71185263
2023-08-16,35.1206,35.3064,34.1543,34.4702,283747.11063485
2023-08-17,34.8047,35.4737,34.6003,34.9162,205539.4437665
2023-08-18,34.9348,35.102,33.9127,34.9533,364659.49877977
2023-08-21,34.656,34.7304,30.6608,31.9058,1358980.909102
2023-08-22,32.5376,33.4668,31.9244,32.0917,774684.69664713
2023-08-23,30.8095,31.9616,30.3449,31.8687,920360.79087028
2023-08-24,31.7758,32.1103,30.7166,30.7909,280171.66929751
2023-08-25,30.6794,31.8315,30.3078,31.4599,258857.86291479
2023-08-28,31.7758,32.0731,30.6051,31.2555,256761.24650144
2023-08-29,31.3112,31.4041,30.3635,30.4936,346875.92947907
2023-08-30,30.4936,30.9396,30.3821,30.6422,323911.09148543
2023-08-31,30.6237,30.9581,30.2892,30.7723,285751.16595398
2023-09-01,30.7723,30.9581,30.4193,30.6237,310131.32765581
2023-09-04,30.6794,31.1254,30.252,30.3635,191461.54711014
2023-09-05,30.2334,30.6794,30.2334,30.3449,132932.79939048
2023-09-06,30.475,30.6051,29.007,29.7503,451495.796955
2023-09-07,29.9733,30.1405,28.6539,28.8026,516131.42430984
2023-09-08,28.6539,30.1034,28.6354,29.9733,299092.87902372
2023-09-11,30.1777,30.1777,29.1742,29.1742,166745.5823688
2023-09-12,29.4716,30.1034,29.23,30.0476,275656.62522462
2023-09-13,30.1034,30.1034,29.5459,29.8804,148304.39878239
2023-09-14,30.0662,30.2706,29.2114,29.5273,304039.51610573
2023-09-15,29.5645,29.7875,29.3787,29.4344,364534.64893174
2023-09-18,29.7317,29.8246,29.2857,29.3787,206293.9243136
2023-09-19,29.3972,30.4378,29.3972,29.9175,242292.65592411
2023-09-20,29.8804,30.6237,29.5459,30.5122,284217.45014852
2023-09-21,30.475,30.475,29.6574,29.8618,299499.71732159
2023-09-22,29.9547,30.1034,29.5459,29.676,133332.1036458
2023-09-25,29.7317,29.8618,28.8769,28.8955,259800.69452572
2023-09-26,28.8398,29.0256,28.1708,28.8026,302743.6607866
2023-09-27,28.8955,29.0442,27.8735,27.9664,294940.54528517
2023-09-28,28.0593,28.5239,27.8921,28.1151,217334.52552928
2023-09-29,28.3009,28.6539,28.1708,28.5239,179375.86656317
2023-10-02,28.5239,28.8583,27.9106,28.208,145314.46018061
2023-10-03,28.208,28.8398,28.0593,28.0593,369373.65683442
2023-10-04,28.0593,29.3043,26.87,28.7654,515469.50485696
2023-10-05,29.23,29.2486,27.7434,27.7434,368466.34285267
2023-10-06,27.8177,28.4124,27.4275,27.9292,241209.90638005
2023-10-09,28.0407,28.338,27.5018,27.5204,306894.91823336
2023-10-10,27.7434,28.9141,27.7434,28.6911,325072.4103304
2023-10-11,28.7283,29.4716,28.3566,29.2672,625292.16686171
2023-10-12,29.453,30.1777,29.2486,29.4901,241514.49695755
2023-10-13,29.6574,30.0104,29.3601,29.8432,275635.09938875
2023-10-16,30.2706,30.6051,29.5459,29.9175,254636.64650147
2023-10-17,30.029,31.274,30.029,30.6051,318006.55470738
2023-10-18,30.6608,31.1811,30.1034,30.3635,236828.32248953
2023-10-19,30.4564,30.4936,29.7317,30.0476,207178.6361677
2023-10-20,30.0104,30.475,29.5831,29.676,341503.08084692
2023-10-23,29.5273,29.8804,29.4158,29.7317,102593.21002915
2023-10-24,29.7503,30.8838,29.7503,30.5122,187769.86625912
2023-10-25,30.6422,30.9024,30.2892,30.5493,162178.87628982
2023-10-26,30.3821,30.6794,29.9361,30.4936,138780.29270348
2023-10-27,29.9175,30.475,29.3787,29.8618,611980.58996217
2023-10-30,29.9919,31.2926,29.9733,30.9767,285103.23829441
2023-10-31,31.0882,31.0882,30.3449,30.4007,353854.60546683
2023-11-02,30.6794,31.9058,30.6608,31.6085,356316.0847981
2023-11-03,31.8129,31.9988,31.5714,31.8873,210002.82583332
2023-11-06,31.9988,33.1323,31.9616,32.4447,267642.5565317
2023-11-07,32.4633,33.2066,32.1846,33.1137,220012.33951101
2023-11-08,33.1694,33.7269,32.2217,32.2217,244731.53312773
2023-11-09,32.3518,32.8535,31.3484,32.5748,897009.56412285
2023-11-10,32.6306,32.8907,31.7758,32.5005,259164.60607588
2023-11-13,32.4447,32.5191,31.6271,31.6271,116097.44315968
2023-11-14,31.6457,32.7792,31.6085,32.6306,144392.07811375
2023-11-15,32.7978,33.0208,31.9616,32.0173,220051.08601556
2023-11-16,32.1846,32.2961,31.1626,31.6085,246710.83373561
2023-11-17,31.8687,32.3332,31.6457,31.9244,135649.35987677
2023-11-20,31.9058,32.7978,31.8687,32.5748,189547.90030165
2023-11-21,32.6677,32.8535,32.389,32.4447,154809.5063811
2023-11-22,32.5191,32.7606,32.2775,32.5191,144324.27173077
2023-11-23,32.6677,32.6677,31.274,31.8315,236332.15197281
2023-11-24,31.8315,32.1846,31.6643,31.9802,116009.18723263
2023-11-27,31.9244,32.166,31.5342,31.6829,96988.958661436
2023-11-28,31.72,31.8315,31.5342,31.6829,102797.70546988
2023-11-29,31.7758,31.8501,31.144,31.497,189923.52613751
2023-11-30,31.5899,31.7758,30.6608,30.9581,339146.00181959
2023-12-01,31.1626,32.1288,30.8838,31.72,246179.14558972
2023-12-04,31.72,32.4447,31.497,32.3332,293765.23464689
2023-12-05,32.3332,32.6677,32.0731,32.3332,220917.50090917
2023-12-06,32.4633,32.5934,31.5899,31.8687,228831.47446531
2023-12-07,32.1288,32.1288,31.4785,31.6457,167537.73312866
2023-12-08,31.6457,32.6491,31.6457,32.612,196995.83951129
2023-12-11,32.7049,33.8012,32.6491,33.0765,350247.95166748
2023-12-12,33.3181,33.4853,32.6491,32.7978,118090.73556088
2023-12-13,32.8907,33.2066,32.7235,33.1323,103894.44680725
2023-12-14,33.2252,34.3215,33.2252,33.9871,310912.71549774
2023-12-15,34.1729,35.102,34.0056,34.2286,451706.75014649
2023-12-18,34.2658,34.9905,34.0242,34.1915,257287.55318837
2023-12-19,34.2101,35.0277,34.1357,34.9719,347627.18115079
2023-12-20,35.0277,36.0869,34.9348,35.771,485152.51762329
2023-12-21,35.771,36.1798,35.3622,36.0683,213459.8750734
2023-12-22,36.1984,36.1984,35.3622,35.7338,169656.95166967
