Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-02-15,109.447,109.694,108.11,109.298,362080.57864291
2024-02-16,110.338,112.565,110.338,112.318,1048799.0564918
2024-02-19,112.07,112.367,110.882,110.882,342019.36694859
2024-02-20,110.684,112.12,109.546,110.635,629989.31857253
2024-02-21,112.169,112.219,109.397,110.288,718409.75809205
2024-02-22,111.724,112.07,110.041,110.387,537342.7016335
2024-02-23,110.585,111.08,108.902,110.239,663061.37905767
2024-02-26,109.793,109.892,108.506,108.902,465027.99800169
2024-02-27,109.447,110.981,109.348,110.189,430491.32058101
2024-02-28,109.694,109.843,106.922,106.972,719478.42341467
2024-02-29,107.516,108.16,106.378,106.724,1452087.8952169
2024-03-01,107.714,108.308,106.526,108.011,385480.10686961
2024-03-04,108.853,109.298,106.328,106.427,451179.792356
2024-03-05,106.13,106.724,105.091,105.091,613580.55849126
2024-03-06,105.289,107.615,105.19,107.12,297211.17944687
2024-03-07,107.12,110.189,106.526,109.348,690124.46978451
2024-03-08,109.793,110.041,107.912,108.704,564213.87703775
2024-03-11,108.11,109.892,107.368,109.892,318009.75001219
2024-03-12,110.288,111.674,109.496,111.674,1104102.9919778
2024-03-13,111.773,114.793,111.427,114.793,1676970.229903
2024-03-14,114.793,117.416,114.1,114.842,1547146.5847367
2024-03-15,116.822,118.307,116.179,117.268,2853486.9134158
2024-03-18,117.416,118.01,114.842,116.773,700827.28430105
2024-03-19,115.832,116.575,113.605,115.09,833035.72987063
2024-03-20,115.04,115.04,112.763,112.862,469740.02421155
2024-03-21,115.832,116.822,114.793,116.327,788665.91736893
2024-03-22,114.496,118.159,114.1,115.882,762605.83672277
2024-03-25,112.961,113.159,108.407,108.605,1518323.9335259
2024-03-26,108.803,110.189,107.962,109.546,785119.52422364
2024-03-27,109.595,109.793,107.615,108.556,582580.17340942
2024-03-28,108.902,113.06,108.902,113.011,847415.2379357
2024-04-02,113.258,117.961,113.11,117.268,1406329.2218281
2024-04-03,117.466,120.782,116.278,120.188,1335925.590777
2024-04-04,121.376,126.723,121.376,126.723,2253479.8186347
2024-04-05,125.535,127.119,123.901,126.97,1565992.6694149
2024-04-08,126.723,131.227,126.327,128.01,1159843.2823025
2024-04-09,129.495,141.127,128.406,139.197,2730245.9638143
2024-04-10,140.682,143.553,137.514,140.929,1679870.1714353
2024-04-11,140.187,142.117,138.157,139.741,948046.54237504
2024-04-12,141.82,145.285,141.771,143.058,1026071.2318942
2024-04-15,143.751,146.077,141.573,142.761,589643.66736131
2024-04-16,139.593,139.741,134.049,136.177,934552.87503582
2024-04-17,136.623,141.969,135.633,140.979,840720.42341932
2024-04-18,143.553,145.731,140.434,142.167,714057.32059188
2024-04-19,141.573,142.761,139.593,140.979,452818.14316251
2024-04-22,141.573,142.068,137.86,138.256,586313.43147408
2024-04-23,136.474,136.524,130.732,131.326,1414501.7843284
2024-04-24,133.158,135.633,130.782,131.574,824358.12704772
2024-04-25,132.861,137.811,132.663,136.573,943388.05043938
2024-04-26,139.642,141.325,138.157,138.306,976508.59479549
2024-04-29,138.9,142.365,138.108,142.365,800768.70365972
2024-04-30,142.414,142.513,138.306,139.246,1535403.3871556
2024-05-02,139.345,139.989,137.068,138.553,509123.0685679
2024-05-06,140.335,142.959,140.286,142.761,609767.50405563
2024-05-07,142.563,144.493,139.246,142.365,429656.99396808
2024-05-08,143.553,148.206,143.058,145.533,1007792.8125386
2024-05-09,146.523,147.909,143.949,147.711,408859.43348341
2024-05-10,148.998,152.859,147.513,148.503,918085.53027712
2024-05-13,148.503,151.325,147.859,150.681,456928.16130783
2024-05-14,152.463,153.948,150.335,152.909,572920.77219938
2024-05-15,155.136,157.413,150.384,151.473,880455.98592084
2024-05-16,154.146,156.918,152.166,155.582,982100.40124731
2024-05-17,155.384,163.353,153.453,162.71,1124058.1452044
2024-05-20,168.303,169.838,165.729,168.303,992184.03632835
2024-05-21,166.323,168.996,165.432,167.957,735340.72986689
2024-05-22,166.323,167.264,158.106,159.393,1052069.697621
2024-05-23,157.413,158.057,152.364,155.483,1127209.5968174
2024-05-24,153.453,156.869,153.057,156.473,434997.29033925
2024-05-27,155.928,157.562,155.136,157.215,246420.28428364
2024-05-28,157.908,158.799,153.602,155.681,652752.49599276
2024-05-29,155.681,155.978,150.236,150.236,799264.69357902
2024-05-31,146.82,151.622,146.523,150.186,1874114.7399912
2024-06-03,151.473,153.948,151.127,152.612,344683.95969063
2024-06-04,153.453,153.602,146.325,146.77,616917.864943
2024-06-05,146.77,147.364,140.632,142.315,841233.54438708
2024-06-06,142.761,145.681,142.761,145.186,457074.62300139
2024-06-07,145.236,145.335,140.187,141.771,675004.57260651
2024-06-10,140.385,143.008,138.999,142.81,411990.68348353
2024-06-11,142.81,143.157,138.702,140.731,550748.49195659
2024-06-12,142.563,145.087,140.979,142.959,508645.30042272
2024-06-13,141.573,143.751,140.929,141.523,416962.30041921
2024-06-14,141.276,142.068,137.712,140.038,400881.81654762
2024-06-17,138.603,140.088,136.92,139.692,464756.28630813
2024-06-18,140.731,141.424,137.563,139.444,480306.47784099
2024-06-19,141.127,142.315,139.89,140.434,643629.44760531
2024-06-20,140.88,143.454,140.236,142.612,462847.23388871
2024-06-21,142.216,143.454,140.088,140.682,1673680.3972416
2024-06-24,141.721,150.978,140.682,150.434,734515.49397976
2024-06-25,150.285,151.869,148.206,149.444,582726.63510298
2024-06-26,150.087,153.008,148.602,148.8,625114.6693788
2024-06-27,150.4,150.65,147.6,148,323220
2024-06-28,150,151.9,148.25,150.35,385806
2024-07-01,150.55,151,147.7,147.9,358461
2024-07-02,147.75,148,144.7,146.7,429436
2024-07-03,150,152.9,149.55,152.45,456630
2024-07-04,152.9,153.2,151.05,151.95,223347
2024-07-05,153.3,156.25,152,152.3,496511
2024-07-08,150.95,154.9,150.5,153.35,439819
2024-07-09,154.25,155.2,153,154.65,445837
