Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-01-05,602.859,609.546,597.126,609.546,12376.988823017
2024-01-08,606.68,620.056,601.903,620.056,25919.978960948
2024-01-09,620.056,639.164,614.323,639.164,21913.288625682
2024-01-10,639.164,640.119,599.037,601.903,30616.431294891
2024-01-11,578.974,606.68,567.509,582.795,55344.241945528
2024-01-12,584.706,599.037,577.063,582.795,42634.408941055
2024-01-15,582.795,592.349,578.974,591.394,23407.947402788
2024-01-16,586.617,591.394,578.974,587.572,26329.230768964
2024-01-17,590.438,591.394,578.018,586.617,28453.990795241
2024-01-18,581.84,605.725,581.84,598.082,50337.972386079
2024-01-19,602.859,617.19,602.859,613.368,22273.346482352
2024-01-22,614.323,633.432,614.323,623.878,25339.071663123
2024-01-23,627.699,628.655,611.457,621.011,20042.871794669
2024-01-24,622.922,622.922,616.234,621.011,28811.955292279
2024-01-25,620.056,623.878,615.279,621.011,35750.39579188
2024-01-26,616.234,621.011,616.234,620.056,23445.62787616
2024-01-29,620.056,621.011,614.323,621.011,7255.5844838188
2024-01-30,621.011,645.852,621.011,638.209,102955.61341119
2024-01-31,641.075,661.138,640.119,655.406,102673.00986089
2024-02-01,655.406,658.272,650.629,657.317,25480.37343827
2024-02-02,656.361,657.317,647.763,647.763,21140.838921548
2024-02-05,648.718,652.54,645.852,649.673,22707.71860595
2024-02-06,649.673,659.227,644.896,653.495,25910.558842604
2024-02-07,656.361,658.272,652.54,656.361,28564.938855727
2024-02-08,655.406,659.227,651.584,657.317,20468.87047974
2024-02-09,652.54,658.272,644.896,657.317,18661.254437681
2024-02-12,657.317,657.317,642.03,650.629,12022.164365427
2024-02-13,644.896,644.896,626.744,636.298,34623.121630156
2024-02-14,633.432,653.495,631.521,653.495,77881.351741487
2024-02-15,653.495,655.406,639.164,642.986,27194.834976714
2024-02-16,644.896,657.317,642.986,650.629,33249.877711695
2024-02-19,650.629,664.96,645.852,656.361,43268.69690949
2024-02-20,657.317,670.692,653.495,660.183,64684.81262262
2024-02-21,664.004,686.934,656.361,681.202,66728.978303073
2024-02-22,683.112,701.265,671.648,678.335,73419.355686305
2024-02-23,679.291,681.202,664.96,672.603,47957.822484722
2024-02-26,672.603,703.176,672.603,681.202,50845.61209679
2024-02-27,685.023,686.934,673.558,678.335,29793.740959593
2024-02-28,678.335,688.845,673.558,673.558,19038.059171405
2024-02-29,677.38,701.265,673.558,697.443,129864.70479816
2024-03-01,698.399,712.73,687.889,705.087,41492.481261908
2024-03-04,710.819,717.507,697.443,699.354,30884.381327761
2024-03-05,699.354,713.685,696.488,702.22,46553.178171784
2024-03-06,706.042,720.373,700.31,711.774,34020.234056198
2024-03-07,706.997,719.418,704.131,713.685,57354.913871872
2024-03-08,720.373,731.838,690.756,694.577,44664.967783901
2024-03-11,693.622,694.577,624.833,625.788,75719.957921654
2024-03-12,631.521,664.96,627.699,654.45,77180.076264834
2024-03-13,659.227,678.335,650.629,660.183,54942.316896223
2024-03-14,666.871,676.425,656.361,659.227,51191.016436037
2024-03-15,661.138,685.023,625.788,641.075,684386.25114364
2024-03-18,644.896,670.692,643.941,664.96,55866.535173662
2024-03-19,666.871,667.826,644.896,664.004,37868.875739262
2024-03-20,664.96,685.023,662.094,679.291,47893.975015952
2024-03-21,687.889,691.711,670.692,683.112,52775.68967731
2024-03-22,687.889,701.265,683.112,697.443,60627.881656192
2024-03-25,689.8,689.8,650.629,650.629,44980.018408487
2024-03-26,650.629,662.094,631.521,654.45,42198.99013764
2024-03-27,662.094,674.514,655.406,667.826,25552.594345567
2024-03-28,665.915,671.648,659.227,668.781,16022.574621797
2024-04-02,669.737,677.858,654.45,661.616,34605.328073286
2024-04-03,653.973,656.361,640.597,653.973,28551.33201812
2024-04-04,653.973,658.75,645.852,653.495,26981.31229427
2024-04-05,646.807,653.973,638.209,650.151,36707.061143613
2024-04-08,650.151,679.769,645.374,670.692,24583.368836043
2024-04-09,672.125,682.157,655.406,660.183,31611.823799812
2024-04-10,662.094,671.17,653.973,662.571,38906.135436819
2024-04-11,663.049,682.157,660.183,668.781,34648.241945738
2024-04-12,673.558,689.8,669.259,677.38,26834.777120044
2024-04-15,676.425,681.202,666.871,671.17,21477.869822268
2024-04-16,666.871,673.081,656.361,661.138,22812.38658754
2024-04-17,657.317,663.049,646.329,657.794,46058.098618864
2024-04-18,658.75,663.527,638.209,653.495,55003.024325545
2024-04-19,649.673,651.584,641.075,644.419,37531.844838542
2024-04-22,645.852,663.527,644.419,659.227,35264.736357303
2024-04-23,662.571,683.112,658.272,680.246,41267.445101489
2024-04-24,678.335,681.202,652.54,662.094,40166.337935162
2024-04-25,659.227,662.094,637.253,640.597,30907.408283711
2024-04-26,648.24,656.361,644.419,652.54,23019.629191089
2024-04-29,652.54,664.004,642.986,663.049,24371.939513231
2024-04-30,661.616,665.438,651.584,656.839,28653.906640078
2024-05-02,656.839,674.514,656.839,668.781,26551.126889935
2024-05-06,674.036,695.055,668.781,690.278,73844.307691561
2024-05-07,690.756,708.431,686.456,697.921,48861.107165844
2024-05-08,697.443,704.131,674.036,696.01,42171.776462427
2024-05-09,696.488,728.972,696.488,719.418,34496.473372432
2024-05-10,721.329,726.106,702.698,705.564,16660.00262968
